-151.144 64.9379 13.0 0.5 2016-10-03T06:22:39.000000Z 2016-10-03T06:23:05.220294Z P 1.47310133589
-150.1455 61.2233 41.2 1.7 2016-10-03T06:18:30.000000Z 2016-10-03T06:19:26.262111Z P 3.81921398265
-150.9949 63.0069 118.7 1.5 2016-10-03T05:45:54.000000Z 2016-10-03T05:46:32.043555Z p 2.36997833767
-150.1124 62.8141 72.5 1.4 2016-10-03T05:45:42.000000Z 2016-10-03T05:46:18.041043Z p 2.32430737708
-141.3789 60.2165 0.0 1.4 2016-10-03T05:38:02.000000Z 2016-10-03T05:39:24.909088Z P 5.48285810885
-147.2401 61.0069 21.1 1.3 2016-10-03T05:35:59.000000Z 2016-10-03T05:36:57.287032Z P 3.87329025266
-141.3271 60.1351 0.0 1.4 2016-10-03T05:10:22.000000Z 2016-10-03T05:11:46.058712Z P 5.56652843812
-141.3401 60.2363 0.0 1.3 2016-10-03T04:58:59.000000Z 2016-10-03T05:00:21.801249Z P 5.47500966647
-140.2174 61.4022 3.9 1.7 2016-10-03T04:43:53.000000Z 2016-10-03T04:45:06.503843Z P 4.83254755385
-147.265 61.8816 36.1 1.0 2016-10-03T04:40:49.000000Z 2016-10-03T04:41:34.003674Z P 2.99916645752
-150.5193 61.2463 49.5 1.0 2016-10-03T04:18:35.000000Z 2016-10-03T04:19:31.681628Z p 3.8502228178
-156.2911 57.8545 125.6 2.1 2016-10-03T04:04:41.000000Z 2016-10-03T04:06:36.209877Z P 8.12932381099
-154.9209 58.3351 2.9 1.0 2016-10-03T03:55:40.000000Z 2016-10-03T03:57:28.643001Z P 7.38203324098
-149.5064 61.6133 35.2 1.2 2016-10-03T03:35:59.000000Z 2016-10-03T03:36:49.026815Z P 3.36432527898
-147.9977 63.7545 4.6 0.7 2016-10-03T03:32:49.000000Z 2016-10-03T03:33:10.660369Z p 1.12948709509
-141.4771 60.1919 0.0 1.2 2016-10-03T02:51:30.000000Z 2016-10-03T02:52:52.880786Z P 5.48079831436
-141.365 60.2036 0.0 1.7 2016-10-03T02:47:13.000000Z 2016-10-03T02:48:36.110106Z P 5.49748810637
-141.4087 60.26 0.0 1.1 2016-10-03T02:43:19.000000Z 2016-10-03T02:44:41.288206Z P 5.43767113416
-147.3682 63.5223 15.0 0.8 2016-10-03T02:19:08.000000Z 2016-10-03T02:19:32.416711Z P 1.35939324745
-151.4954 63.1137 6.1 1.1 2016-10-03T02:10:58.000000Z 2016-10-03T02:11:38.215754Z P 2.4305531513
-149.8915 61.5563 54.3 2.7 2016-10-03T01:48:40.000000Z 2016-10-03T01:49:31.417338Z p 3.46564609083
-144.9726 63.27 3.5 0.6 2016-10-03T01:29:19.000000Z 2016-10-03T01:29:53.501350Z P 1.99235317621
-140.2514 61.424 4.0 1.1 2016-10-03T00:55:44.000000Z 2016-10-03T00:56:57.118969Z P 4.8054171525
-149.6723 63.6561 123.2 1.2 2016-10-03T00:42:42.000000Z 2016-10-03T00:43:09.572347Z p 1.49639053489
-151.5163 63.1104 9.1 0.9 2016-10-03T00:12:47.000000Z 2016-10-03T00:13:26.976436Z P 2.43932292188
-151.6705 63.2478 3.2 0.8 2016-10-03T00:03:47.000000Z 2016-10-03T00:04:26.976129Z P 2.38781741369
-151.5138 58.252 10.6 2.1 2016-10-02T23:33:41.000000Z 2016-10-02T23:35:21.659700Z P 6.86793722771
-149.4076 61.0981 18.7 1.6 2016-10-02T23:30:58.000000Z 2016-10-02T23:31:56.332725Z P 3.85800400528
-141.3431 60.2627 0.0 1.4 2016-10-02T23:08:03.000000Z 2016-10-02T23:09:25.475352Z P 5.45129126832
-151.057 62.3424 77.6 2.9 2016-10-02T23:08:02.000000Z 2016-10-02T23:08:46.523716Z p 2.94482275594
-141.4911 60.0794 0.0 1.4 2016-10-02T23:07:51.000000Z 2016-10-02T23:09:15.195374Z P 5.57647497634
-140.8025 60.2604 12.6 1.5 2016-10-02T22:44:05.000000Z 2016-10-02T22:45:27.858288Z P 5.58931775782
-150.1957 63.8048 16.7 0.5 2016-10-02T22:39:45.000000Z 2016-10-02T22:40:11.547732Z P 1.52914103712
-149.516 60.8787 24.5 3.9 2016-10-02T22:39:41.000000Z 2016-10-02T22:40:41.866209Z P 4.08340992375
-147.3315 64.9746 0.0 1.4 2016-10-02T22:15:18.000000Z 2016-10-02T22:15:21.367399Z P 0.17564583012
-152.219 60.1217 83.4 2.0 2016-10-02T21:52:10.000000Z 2016-10-02T21:53:25.161330Z p 5.19324204656
-151.4217 63.4033 2.1 0.9 2016-10-02T21:19:21.000000Z 2016-10-02T21:19:58.516001Z P 2.19933017676
-147.3539 63.5808 3.1 1.5 2016-10-02T20:52:27.000000Z 2016-10-02T20:52:51.957023Z p 1.30181925874
-147.3519 63.5657 3.5 1.3 2016-10-02T20:50:33.000000Z 2016-10-02T20:50:58.211824Z P 1.31693003429
-140.9347 61.4808 5.9 0.7 2016-10-02T20:49:19.000000Z 2016-10-02T20:50:28.412669Z P 4.55235927325
-147.1416 61.1353 0.0 1.5 2016-10-02T20:36:19.000000Z 2016-10-02T20:37:18.059054Z P 3.74764147507
-154.9016 58.3054 3.9 1.4 2016-10-02T19:44:54.000000Z 2016-10-02T19:46:42.835638Z P 7.40483158419
-152.9145 62.7314 1.2 1.0 2016-10-02T19:44:29.000000Z 2016-10-02T19:45:19.731694Z P 3.15248337781
-141.4103 60.1708 0.0 1.4 2016-10-02T19:44:07.000000Z 2016-10-02T19:45:30.354451Z P 5.5152715305
-150.5383 61.9249 60.8 1.4 2016-10-02T18:43:23.000000Z 2016-10-02T18:44:11.037616Z p 3.21637107174
-150.9886 63.0434 101.7 1.3 2016-10-02T17:50:53.000000Z 2016-10-02T17:51:30.008006Z p 2.33902192453
-149.8036 63.1126 90.4 1.2 2016-10-02T17:25:49.000000Z 2016-10-02T17:26:21.114924Z p 1.99456822301
-151.1936 61.0803 65.7 1.9 2016-10-02T16:47:07.000000Z 2016-10-02T16:48:07.375355Z p 4.11668944893
-152.5335 65.1987 6.7 1.2 2016-10-02T16:43:34.000000Z 2016-10-02T16:44:09.268033Z P 2.07602430628
-148.998 61.0403 9.9 2.0 2016-10-02T16:41:05.000000Z 2016-10-02T16:42:04.713356Z P 3.88169235019
-141.4392 60.2058 0.0 1.0 2016-10-02T16:17:27.000000Z 2016-10-02T16:18:49.837976Z P 5.47768259803
-152.7271 59.3835 71.1 2.8 2016-10-02T16:16:24.000000Z 2016-10-02T16:17:49.780179Z p 5.97391014938
-146.2891 61.0312 10.0 1.8 2016-10-02T15:34:29.000000Z 2016-10-02T15:35:28.883514Z P 3.89494222006
-151.4539 63.2587 2.0 1.1 2016-10-02T15:17:29.000000Z 2016-10-02T15:18:08.071890Z P 2.31158985438
-151.7917 60.6964 94.8 1.8 2016-10-02T15:12:20.000000Z 2016-10-02T15:13:26.935151Z p 4.58139600406
-153.7689 58.779 6.0 1.6 2016-10-02T14:58:35.000000Z 2016-10-02T15:00:14.377549Z P 6.7343020894
-153.3395 57.5661 6.2 2.2 2016-10-02T14:39:17.000000Z 2016-10-02T14:41:10.902858Z P 7.794201776
-150.6204 61.0229 50.6 1.8 2016-10-02T14:38:34.000000Z 2016-10-02T14:39:33.803256Z p 4.0777365464
-153.3379 59.7258 107.0 2.0 2016-10-02T13:45:22.000000Z 2016-10-02T13:46:45.280320Z p 5.77839800973
-153.4969 64.3404 4.9 1.1 2016-10-02T13:18:47.000000Z 2016-10-02T13:19:29.042471Z P 2.5529112606
-148.3522 62.9975 65.1 1.8 2016-10-02T13:15:09.000000Z 2016-10-02T13:15:39.183085Z p 1.90122340552
-144.7252 65.4581 5.2 1.3 2016-10-02T12:51:57.000000Z 2016-10-02T12:52:22.714061Z P 1.36828088666
-148.1667 62.8504 57.6 1.5 2016-10-02T12:12:27.000000Z 2016-10-02T12:12:58.894825Z p 2.03642096463
-155.0114 57.294 14.0 1.9 2016-10-02T11:08:36.000000Z 2016-10-02T11:10:36.696562Z P 8.357732602
-144.7109 65.4251 8.9 0.6 2016-10-02T11:06:24.000000Z 2016-10-02T11:06:49.166684Z P 1.3607567416
-143.4477 60.4129 12.3 1.1 2016-10-02T11:00:35.000000Z 2016-10-02T11:01:47.926525Z P 4.86391434982
